order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit,Order Date
91,5,Standard Class,Home Office,California,Labels,18.9,6,0.0,9.072,2014-04-04
675,0,Same Day,Consumer,Pennsylvania,Paper,11.352,3,0.2,4.1151,2015-11-09
60,0,Same Day,Consumer,South Carolina,Storage,354.9,5,0.0,17.745,2014-03-04
440,6,Standard Class,Home Office,Washington,Phones,453.576,3,0.2,39.6879,2015-03-19
695,1,First Class,Consumer,Texas,Accessories,21.48,3,0.2,-0.2685,2015-11-29
695,1,First Class,Consumer,Texas,Binders,8.784,4,0.8,-13.6152,2015-11-29
324,2,First Class,Consumer,California,Chairs,603.92,5,0.2,-67.941,2014-11-23
324,2,First Class,Consumer,California,Envelopes,21.84,3,0.0,10.4832,2014-11-23
324,2,First Class,Consumer,California,Accessories,29.99,1,0.0,6.2979,2014-11-23
324,2,First Class,Consumer,California,Chairs,381.44,2,0.2,23.84,2014-11-23
346,3,First Class,Consumer,Texas,Phones,40.68,3,0.2,-9.153,2014-12-15
346,3,First Class,Consumer,Texas,Chairs,763.28,5,0.3,-21.808,2014-12-15
840,5,Standard Class,Home Office,Illinois,Storage,23.952,2,0.2,2.3952,2016-04-22
871,4,Standard Class,Home Office,Alabama,Paper,4.98,1,0.0,2.4402,2016-05-23
785,3,First Class,Consumer,New York,Appliances,170.88,3,0.0,49.5552,2016-02-27
583,3,First Class,Consumer,New York,Phones,307.98,2,0.0,89.3142,2015-08-09
583,3,First Class,Consumer,New York,Tables,382.806,9,0.4,-153.1224,2015-08-09
583,3,First Class,Consumer,New York,Storage,41.96,2,0.0,2.9372,2015-08-09
583,3,First Class,Consumer,New York,Binders,1217.568,2,0.2,456.588,2015-08-09
583,3,First Class,Consumer,New York,Furnishings,47.04,3,0.0,18.3456,2015-08-09
583,3,First Class,Consumer,New York,Furnishings,6.16,2,0.0,2.9568,2015-08-09
583,3,First Class,Consumer,New York,Phones,979.95,5,0.0,274.386,2015-08-09
583,3,First Class,Consumer,New York,Paper,143.7,3,0.0,68.976,2015-08-09
583,3,First Class,Consumer,New York,Fasteners,10.65,3,0.0,5.0055,2015-08-09
583,3,First Class,Consumer,New York,Accessories,247.8,4,0.0,34.692,2015-08-09
860,4,Standard Class,Corporate,Virginia,Art,10.96,4,0.0,2.9592,2016-05-12
833,4,Standard Class,Corporate,Texas,Art,33.488,7,0.2,5.8604,2016-04-15
833,4,Standard Class,Corporate,Texas,Fasteners,8.04,5,0.2,2.9145,2016-04-15
536,2,Second Class,Consumer,Washington,Phones,201.568,4,0.2,22.6764,2015-06-23
289,0,Same Day,Consumer,California,Paper,13.44,3,0.0,6.5856,2014-10-19
445,3,First Class,Home Office,Illinois,Bookcases,359.058,3,0.3,-35.9058,2015-03-24
856,5,Second Class,Corporate,Delaware,Furnishings,211.96,2,0.0,42.392,2016-05-08
1073,6,Standard Class,Consumer,Tennessee,Art,6.672,3,0.2,1.668,2016-12-11
837,5,Second Class,Consumer,California,Phones,39.96,5,0.2,12.987,2016-04-19
837,5,Second Class,Consumer,California,Art,5.46,3,0.0,1.5288,2016-04-19
837,5,Second Class,Consumer,California,Art,73.2,5,0.0,21.228,2016-04-19
837,5,Second Class,Consumer,California,Binders,5.84,1,0.2,1.971,2016-04-19
837,5,Second Class,Consumer,California,Paper,22.72,4,0.0,10.224,2016-04-19
837,5,Second Class,Consumer,California,Binders,9.336,3,0.2,3.2676,2016-04-19
143,4,Standard Class,Corporate,California,Bookcases,290.666,2,0.15,27.3568,2014-05-26
143,4,Standard Class,Corporate,California,Phones,201.584,2,0.2,20.1584,2014-05-26
143,4,Standard Class,Corporate,California,Phones,83.984,2,0.2,31.494,2014-05-26
802,4,Standard Class,Home Office,Pennsylvania,Accessories,83.976,3,0.2,-13.6461,2016-03-15
584,6,Standard Class,Home Office,Minnesota,Labels,3.75,1,0.0,1.8,2015-08-10
584,6,Standard Class,Home Office,Minnesota,Labels,41.4,4,0.0,19.872,2015-08-10
584,6,Standard Class,Home Office,Minnesota,Art,29.79,3,0.0,12.5118,2015-08-10
981,4,Second Class,Home Office,New York,Storage,59.48,2,0.0,8.922,2016-09-10
981,4,Second Class,Home Office,New York,Paper,6.69,1,0.0,3.0774,2016-09-10
715,5,Standard Class,Consumer,California,Phones,675.96,5,0.2,84.495,2015-12-19
715,5,Standard Class,Consumer,California,Accessories,1265.85,3,0.0,556.974,2015-12-19
682,6,Standard Class,Home Office,New York,Appliances,523.25,5,0.0,141.2775,2015-11-16
629,6,Standard Class,Consumer,Louisiana,Chairs,517.5,6,0.0,155.25,2015-09-24
856,0,Same Day,Consumer,Ohio,Storage,1006.056,3,0.2,88.0299,2016-05-08
856,0,Same Day,Consumer,Ohio,Paper,10.688,2,0.2,3.7408,2016-05-08
856,0,Same Day,Consumer,Ohio,Paper,10.368,2,0.2,3.6288,2016-05-08
856,0,Same Day,Consumer,Ohio,Storage,25.12,2,0.2,1.57,2016-05-08
856,0,Same Day,Consumer,Ohio,Accessories,58.112,2,0.2,7.264,2016-05-08
327,6,Standard Class,Consumer,Oregon,Paper,15.552,3,0.2,5.4432,2014-11-26
327,6,Standard Class,Consumer,Oregon,Storage,669.08,5,0.2,-167.27,2014-11-26
327,6,Standard Class,Consumer,Oregon,Phones,438.336,4,0.2,-87.6672,2014-11-26
874,6,Standard Class,Consumer,District of Columbia,Paper,19.44,3,0.0,9.3312,2016-05-26
874,6,Standard Class,Consumer,District of Columbia,Binders,9.64,2,0.0,4.4344,2016-05-26
874,6,Standard Class,Consumer,District of Columbia,Paper,12.7,2,0.0,5.842,2016-05-26
874,6,Standard Class,Consumer,District of Columbia,Furnishings,41.37,3,0.0,17.3754,2016-05-26
330,5,Standard Class,Corporate,Illinois,Fasteners,12.624,2,0.2,3.945,2014-11-29
440,1,First Class,Corporate,Washington,Storage,1247.64,3,0.0,349.3392,2015-03-19
440,1,First Class,Corporate,Washington,Copiers,3149.93,7,0.0,1480.4671,2015-03-19
440,1,First Class,Corporate,Washington,Paper,209.7,2,0.0,100.656,2015-03-19
667,2,First Class,Home Office,Pennsylvania,Accessories,35.36,2,0.2,-3.094,2015-11-01
667,2,First Class,Home Office,Pennsylvania,Fasteners,3.168,2,0.2,-0.7128,2015-11-01
631,3,Second Class,Consumer,Pennsylvania,Binders,121.104,6,0.7,-100.92,2015-09-26
631,3,Second Class,Consumer,Pennsylvania,Phones,45.894,1,0.4,-9.1788,2015-09-26
238,0,Same Day,Corporate,California,Paper,109.92,2,0.0,53.8608,2014-08-29
238,0,Same Day,Corporate,California,Paper,13.36,2,0.0,6.4128,2014-08-29
129,3,First Class,Consumer,Wisconsin,Furnishings,34.79,7,0.0,10.7849,2014-05-12
1056,2,Second Class,Consumer,Texas,Storage,41.92,5,0.2,3.668,2016-11-24
1056,2,Second Class,Consumer,Texas,Accessories,297.576,3,0.2,-7.4394,2016-11-24
1056,2,Second Class,Consumer,Texas,Fasteners,4.344,3,0.2,0.8688,2016-11-24
1056,2,Second Class,Consumer,Texas,Accessories,94.992,2,0.2,-2.3748,2016-11-24
1056,2,Second Class,Consumer,Texas,Paper,74.352,3,0.2,23.235,2016-11-24
1056,2,Second Class,Consumer,Texas,Art,14.04,3,0.2,1.5795,2016-11-24
372,5,Standard Class,Consumer,New York,Tables,1018.104,4,0.4,-373.3048,2015-01-10
809,3,First Class,Corporate,Nevada,Accessories,58.58,2,0.0,19.3314,2016-03-22
707,1,First Class,Consumer,Virginia,Labels,196.62,2,0.0,96.3438,2015-12-11
622,4,Standard Class,Corporate,Texas,Furnishings,21.936,2,0.6,-10.4196,2015-09-17
622,4,Standard Class,Corporate,Texas,Binders,6.588,3,0.8,-10.2114,2015-09-17
866,6,Standard Class,Consumer,California,Storage,104.28,3,0.0,26.07,2016-05-18
866,6,Standard Class,Consumer,California,Paper,17.94,3,0.0,8.7906,2016-05-18
247,6,Standard Class,Corporate,Pennsylvania,Storage,64.784,1,0.2,-14.5764,2014-09-07
247,6,Standard Class,Corporate,Pennsylvania,Phones,32.382,3,0.4,4.3176,2014-09-07
247,6,Standard Class,Corporate,Pennsylvania,Furnishings,42.368,2,0.2,8.4736,2014-09-07
247,6,Standard Class,Corporate,Pennsylvania,Machines,399.54,4,0.7,-559.356,2014-09-07
1000,2,Second Class,Consumer,California,Paper,18.97,1,0.0,9.1056,2016-09-29
1039,5,Standard Class,Corporate,California,Furnishings,14.82,3,0.0,6.2244,2016-11-07
225,4,Standard Class,Consumer,Pennsylvania,Tables,853.092,6,0.4,-227.4912,2014-08-16
801,5,Standard Class,Consumer,Ohio,Furnishings,21.88,5,0.2,6.2905,2016-03-14
905,3,Second Class,Home Office,Texas,Accessories,13.616,2,0.2,3.5742,2016-06-26
630,3,Second Class,Home Office,New Jersey,Accessories,63.96,4,0.0,19.8276,2015-09-25
630,3,Second Class,Home Office,New Jersey,Binders,14.46,3,0.0,7.0854,2015-09-25
630,3,Second Class,Home Office,New Jersey,Phones,104.98,2,0.0,52.49,2015-09-25
723,4,Standard Class,Consumer,California,Appliances,106.96,2,0.0,31.0184,2015-12-27
723,4,Standard Class,Consumer,California,Labels,21.56,7,0.0,10.3488,2015-12-27
151,4,Second Class,Consumer,Washington,Tables,515.88,6,0.0,113.4936,2014-06-03
556,2,Second Class,Consumer,New York,Binders,11.808,2,0.2,4.2804,2015-07-13
556,2,Second Class,Consumer,New York,Chairs,1931.04,9,0.1,321.84,2015-07-13
556,2,Second Class,Consumer,New York,Paper,9.96,2,0.0,4.6812,2015-07-13
30,4,Standard Class,Home Office,California,Fasteners,12.35,5,0.0,5.8045,2014-02-02
795,0,Same Day,Consumer,Arizona,Binders,9.702,3,0.7,-7.1148,2016-03-08
688,4,Standard Class,Consumer,Pennsylvania,Binders,11.61,2,0.7,-9.288,2015-11-22
392,5,Standard Class,Consumer,Texas,Paper,14.304,6,0.2,5.0064,2015-01-30
848,4,Standard Class,Consumer,New York,Binders,7.712,2,0.2,2.7956,2016-04-30
867,5,Standard Class,Consumer,New York,Appliances,242.9,5,0.0,70.441,2016-05-19
867,5,Standard Class,Consumer,New York,Storage,454.9,5,0.0,0.0,2016-05-19
867,5,Standard Class,Consumer,New York,Furnishings,35.92,4,0.0,15.0864,2016-05-19
867,5,Standard Class,Consumer,New York,Furnishings,39.76,8,0.0,12.3256,2016-05-19
867,5,Standard Class,Consumer,New York,Binders,47.744,4,0.2,14.92,2016-05-19
716,5,Standard Class,Consumer,Illinois,Phones,159.984,2,0.2,11.9988,2015-12-20
716,5,Standard Class,Consumer,Illinois,Accessories,255.968,4,0.2,51.1936,2015-12-20
716,5,Standard Class,Consumer,Illinois,Bookcases,359.058,3,0.3,-71.8116,2015-12-20
715,1,First Class,Consumer,Pennsylvania,Appliances,434.352,3,0.2,43.4352,2015-12-19
715,1,First Class,Consumer,Pennsylvania,Appliances,3.552,2,0.2,0.444,2015-12-19
715,1,First Class,Consumer,Pennsylvania,Appliances,88.832,4,0.2,7.7728,2015-12-19
765,0,Same Day,Consumer,Virginia,Accessories,100.0,4,0.0,21.0,2016-02-07
765,0,Same Day,Consumer,Virginia,Labels,7.83,3,0.0,3.6018,2016-02-07
268,5,Standard Class,Corporate,North Carolina,Paper,96.256,8,0.2,31.2832,2014-09-28
268,5,Standard Class,Corporate,North Carolina,Paper,10.688,2,0.2,3.7408,2014-09-28
919,4,Standard Class,Consumer,Texas,Storage,338.04,3,0.2,-33.804,2016-07-10
919,4,Standard Class,Consumer,Texas,Art,154.24,4,0.2,17.352,2016-07-10
608,6,Standard Class,Corporate,California,Storage,31.44,3,0.0,8.4888,2015-09-03
608,6,Standard Class,Corporate,California,Accessories,17.9,2,0.0,3.401,2015-09-03
608,6,Standard Class,Corporate,California,Accessories,129.45,5,0.0,46.602,2015-09-03
218,7,Standard Class,Home Office,California,Labels,20.88,8,0.0,9.6048,2014-08-09
154,3,First Class,Consumer,New York,Art,13.36,2,0.0,4.9432,2014-06-06
953,4,Second Class,Consumer,North Carolina,Binders,11.232,8,0.7,-8.2368,2016-08-13
953,4,Second Class,Consumer,North Carolina,Paper,10.272,3,0.2,3.21,2016-08-13
112,4,Standard Class,Home Office,Texas,Paper,10.368,2,0.2,3.6288,2014-04-25
112,4,Standard Class,Home Office,Texas,Art,6.24,3,0.2,0.546,2014-04-25
688,5,Standard Class,Home Office,Texas,Tables,206.962,2,0.3,-32.5226,2015-11-22
704,3,Second Class,Home Office,Texas,Paper,360.712,11,0.2,130.7581,2015-12-08
704,3,Second Class,Home Office,Texas,Phones,1718.4,6,0.2,150.36,2015-12-08
556,2,First Class,Home Office,Texas,Binders,41.568,6,0.8,-66.5088,2015-07-13
128,6,Standard Class,Consumer,Texas,Accessories,46.864,2,0.2,7.6154,2014-05-11
2,7,Standard Class,Consumer,Pennsylvania,Art,19.536,3,0.2,4.884,2014-01-05
610,4,Standard Class,Consumer,California,Bookcases,411.332,4,0.15,-4.8392,2015-09-05
610,4,Standard Class,Consumer,California,Binders,28.752,6,0.2,9.7038,2015-09-05
610,4,Standard Class,Consumer,California,Bookcases,293.199,3,0.15,-20.6964,2015-09-05
944,4,Standard Class,Home Office,Virginia,Supplies,35.06,2,0.0,10.518,2016-08-04
944,4,Standard Class,Home Office,Virginia,Labels,4.13,1,0.0,1.8998,2016-08-04
944,4,Standard Class,Home Office,Virginia,Furnishings,109.8,9,0.0,46.116,2016-08-04
944,4,Standard Class,Home Office,Virginia,Labels,9.82,2,0.0,4.8118,2016-08-04
78,4,Standard Class,Consumer,North Carolina,Binders,7.644,4,0.7,-5.8604,2014-03-22
78,4,Standard Class,Consumer,North Carolina,Binders,51.465,5,0.7,-39.4565,2014-03-22
1059,2,Second Class,Corporate,Illinois,Storage,97.984,2,0.2,-24.496,2016-11-27
1059,2,Second Class,Corporate,Illinois,Accessories,62.4,6,0.2,19.5,2016-11-27
115,5,Standard Class,Corporate,Maryland,Binders,20.86,2,0.0,9.387,2014-04-28
115,5,Standard Class,Corporate,Maryland,Storage,497.61,9,0.0,129.3786,2014-04-28
115,5,Standard Class,Corporate,Maryland,Art,5.34,2,0.0,1.4952,2014-04-28
115,5,Standard Class,Corporate,Maryland,Labels,3.15,1,0.0,1.512,2014-04-28
690,4,Standard Class,Consumer,California,Paper,368.91,9,0.0,180.7659,2015-11-24
690,4,Standard Class,Consumer,California,Art,14.7,5,0.0,6.615,2015-11-24
1043,5,Standard Class,Consumer,New York,Accessories,59.97,3,0.0,14.9925,2016-11-11
1043,5,Standard Class,Consumer,New York,Storage,83.36,1,0.0,20.84,2016-11-11
552,4,Standard Class,Corporate,Massachusetts,Paper,6.58,2,0.0,3.0268,2015-07-09
552,4,Standard Class,Corporate,Massachusetts,Binders,122.94,3,0.0,59.0112,2015-07-09
408,4,Standard Class,Corporate,Wisconsin,Phones,134.97,3,0.0,64.7856,2015-02-15
408,4,Standard Class,Corporate,Wisconsin,Phones,699.98,2,0.0,195.9944,2015-02-15
408,4,Standard Class,Corporate,Wisconsin,Accessories,139.95,5,0.0,26.5905,2015-02-15
270,4,Standard Class,Consumer,New York,Paper,48.94,1,0.0,24.47,2014-09-30
332,2,First Class,Consumer,Wisconsin,Chairs,2807.84,8,0.0,673.8816,2014-12-01
332,2,First Class,Consumer,Wisconsin,Art,46.64,4,0.0,12.5928,2014-12-01
339,5,Standard Class,Corporate,Texas,Storage,60.416,2,0.2,6.0416,2014-12-08
976,5,Standard Class,Home Office,Kansas,Art,107.94,3,0.0,26.985,2016-09-05
916,4,Standard Class,Consumer,California,Furnishings,215.65,5,0.0,73.321,2016-07-07
948,2,Second Class,Consumer,Texas,Fasteners,11.168,4,0.2,3.6296,2016-08-08
948,2,Second Class,Consumer,Texas,Paper,53.952,3,0.2,17.5344,2016-08-08
1045,6,Standard Class,Home Office,Washington,Furnishings,4.18,1,0.0,1.5048,2016-11-13
1087,3,First Class,Corporate,California,Phones,2575.944,7,0.2,257.5944,2016-12-25
1087,3,First Class,Corporate,California,Paper,45.36,7,0.0,21.7728,2016-12-25
1087,3,First Class,Corporate,California,Accessories,254.24,7,0.0,76.272,2016-12-25
769,2,First Class,Corporate,Oklahoma,Phones,69.93,7,0.0,0.6993,2016-02-11
1024,6,Standard Class,Corporate,Illinois,Furnishings,16.156,7,0.6,-12.117,2016-10-23
1024,6,Standard Class,Corporate,Illinois,Paper,54.816,3,0.2,17.8152,2016-10-23
157,2,Second Class,Consumer,Virginia,Tables,1441.3,7,0.0,245.021,2014-06-09
619,4,Standard Class,Corporate,California,Tables,170.136,3,0.2,-8.5068,2015-09-14
517,0,Same Day,Consumer,Washington,Labels,7.38,2,0.0,3.4686,2015-06-04
517,0,Same Day,Consumer,Washington,Art,9.26,2,0.0,3.0558,2015-06-04
709,2,Second Class,Consumer,California,Labels,9.96,2,0.0,4.5816,2015-12-13
142,4,Standard Class,Consumer,Illinois,Appliances,75.6,2,0.8,-166.32,2014-05-25
142,4,Standard Class,Consumer,Illinois,Furnishings,29.32,2,0.6,-24.189,2014-05-25
774,4,Standard Class,Corporate,Illinois,Appliances,92.064,6,0.8,-225.5568,2016-02-16
774,4,Standard Class,Corporate,Illinois,Fasteners,6.976,4,0.2,1.8312,2016-02-16
774,4,Standard Class,Corporate,Illinois,Chairs,62.958,3,0.3,-2.6982,2016-02-16
774,4,Standard Class,Corporate,Illinois,Paper,5.184,1,0.2,1.8144,2016-02-16
1084,6,Standard Class,Consumer,Oregon,Binders,31.32,10,0.7,-25.056,2016-12-22
1084,6,Standard Class,Consumer,Oregon,Furnishings,11.84,4,0.2,3.108,2016-12-22
1084,6,Standard Class,Consumer,Oregon,Furnishings,22.784,1,0.2,4.8416,2016-12-22
766,3,Second Class,Home Office,North Carolina,Phones,1127.976,3,0.2,126.8973,2016-02-08
556,2,Second Class,Corporate,Georgia,Paper,38.88,6,0.0,18.6624,2015-07-13
135,6,Standard Class,Consumer,Ohio,Phones,779.796,2,0.4,-168.9558,2014-05-18
671,4,Standard Class,Corporate,North Carolina,Chairs,207.0,3,0.2,25.875,2015-11-05
169,3,First Class,Consumer,Connecticut,Art,21.4,5,0.0,6.206,2014-06-21
210,4,Standard Class,Corporate,North Carolina,Labels,17.544,3,0.2,5.9211,2014-08-01
210,4,Standard Class,Corporate,North Carolina,Furnishings,44.128,4,0.2,12.1352,2014-08-01
210,4,Standard Class,Corporate,North Carolina,Appliances,62.92,1,0.2,10.2245,2014-08-01
210,4,Standard Class,Corporate,North Carolina,Paper,78.304,2,0.2,29.364,2014-08-01
927,5,Standard Class,Corporate,Kentucky,Chairs,140.81,1,0.0,39.4268,2016-07-18
402,2,Second Class,Corporate,Texas,Labels,40.096,4,0.2,13.5324,2015-02-09
402,2,Second Class,Corporate,Texas,Furnishings,40.784,2,0.6,-30.588,2015-02-09
563,5,Second Class,Consumer,Indiana,Storage,34.76,1,0.0,9.7328,2015-07-20
563,5,Second Class,Consumer,Indiana,Accessories,831.2,5,0.0,124.68,2015-07-20
563,5,Second Class,Consumer,Indiana,Paper,26.4,5,0.0,11.88,2015-07-20
563,5,Second Class,Consumer,Indiana,Envelopes,106.75,7,0.0,49.105,2015-07-20
563,5,Second Class,Consumer,Indiana,Paper,97.82,2,0.0,45.9754,2015-07-20
563,5,Second Class,Consumer,Indiana,Storage,141.4,5,0.0,38.178,2015-07-20
161,4,Standard Class,Corporate,California,Art,14.52,3,0.0,4.7916,2014-06-13
608,2,First Class,Corporate,Connecticut,Appliances,137.62,2,0.0,60.5528,2015-09-03
608,2,First Class,Corporate,Connecticut,Phones,100.49,1,0.0,25.1225,2015-09-03
313,0,Same Day,Consumer,Texas,Storage,49.632,4,0.2,4.9632,2014-11-12
1014,4,Standard Class,Corporate,Colorado,Tables,727.45,5,0.5,-465.568,2016-10-13
1014,4,Standard Class,Corporate,Colorado,Furnishings,24.96,3,0.2,4.368,2016-10-13
538,6,Standard Class,Home Office,Pennsylvania,Paper,31.104,6,0.2,10.8864,2015-06-25
538,6,Standard Class,Home Office,Pennsylvania,Storage,78.256,2,0.2,-17.6076,2015-06-25
966,3,Second Class,Consumer,Washington,Paper,6.48,1,0.0,3.1104,2016-08-26
199,4,Standard Class,Corporate,California,Art,99.2,5,0.0,25.792,2014-07-21
199,4,Standard Class,Corporate,California,Chairs,801.568,2,0.2,50.098,2014-07-21
199,4,Standard Class,Corporate,California,Tables,272.848,1,0.2,27.2848,2014-07-21
152,5,Standard Class,Home Office,Ohio,Paper,16.224,2,0.2,5.8812,2014-06-04
797,6,Standard Class,Consumer,New York,Bookcases,176.784,1,0.2,-22.098,2016-03-10
426,0,Same Day,Consumer,New York,Envelopes,29.34,3,0.0,14.67,2015-03-05
426,0,Same Day,Consumer,New York,Chairs,383.607,7,0.1,63.9345,2015-03-05
426,0,Same Day,Consumer,New York,Storage,563.4,4,0.0,67.608,2015-03-05
1045,4,Standard Class,Home Office,Pennsylvania,Paper,217.056,7,0.2,78.6828,2016-11-13
840,4,Second Class,Consumer,California,Furnishings,31.56,3,0.0,10.4148,2016-04-22
130,2,First Class,Home Office,Florida,Fasteners,7.104,2,0.2,2.3976,2014-05-13
130,2,First Class,Home Office,Florida,Binders,398.352,8,0.7,-331.96,2014-05-13
291,1,First Class,Consumer,Ohio,Appliances,121.792,4,0.2,13.7016,2014-10-21
291,1,First Class,Consumer,Ohio,Tables,409.59,3,0.4,-122.877,2014-10-21
70,4,Standard Class,Corporate,California,Paper,10.56,2,0.0,4.752,2014-03-14
70,4,Standard Class,Corporate,California,Art,3.38,1,0.0,1.2506,2014-03-14
1056,5,Standard Class,Consumer,Oregon,Paper,24.784,1,0.2,7.745,2016-11-24
727,4,Standard Class,Consumer,Montana,Binders,487.984,2,0.2,152.495,2015-12-31
238,4,Second Class,Consumer,Florida,Envelopes,29.808,2,0.2,10.8054,2014-08-29
238,4,Second Class,Consumer,Florida,Binders,505.176,4,0.7,-336.784,2014-08-29
238,4,Second Class,Consumer,Florida,Tables,174.0585,3,0.45,-110.7645,2014-08-29
908,4,Second Class,Consumer,South Carolina,Storage,191.88,6,0.0,19.188,2016-06-29
960,3,First Class,Home Office,Michigan,Phones,14.78,2,0.0,3.9906,2016-08-20
865,4,Standard Class,Corporate,Florida,Binders,2.952,2,0.7,-2.1648,2016-05-17
865,4,Standard Class,Corporate,Florida,Binders,27.018,6,0.7,-21.6144,2016-05-17
396,1,First Class,Corporate,California,Furnishings,136.92,4,0.0,41.076,2015-02-03
1047,7,Standard Class,Corporate,California,Accessories,99.39,3,0.0,40.7499,2016-11-15
12,2,First Class,Consumer,Georgia,Accessories,149.95,5,0.0,65.978,2014-01-15
674,6,Standard Class,Consumer,Massachusetts,Art,11.65,5,0.0,3.3785,2015-11-08
665,2,Second Class,Home Office,Michigan,Phones,299.9,2,0.0,74.975,2015-10-30
638,6,Standard Class,Corporate,Pennsylvania,Storage,15.008,2,0.2,1.5008,2015-10-03
917,2,Second Class,Corporate,Texas,Phones,863.64,9,0.2,107.955,2016-07-08
917,2,Second Class,Corporate,Texas,Art,47.616,3,0.2,3.5712,2016-07-08
888,6,Standard Class,Consumer,California,Phones,177.48,3,0.2,19.9665,2016-06-09
1059,2,Second Class,Consumer,Arizona,Phones,271.992,1,0.2,23.7993,2016-11-27
507,2,Second Class,Home Office,California,Furnishings,14.73,3,0.0,4.8609,2015-05-25
917,4,Standard Class,Consumer,Colorado,Binders,19.968,2,0.7,-13.312,2016-07-08
917,4,Standard Class,Consumer,Colorado,Storage,33.488,7,0.2,-1.2558,2016-07-08
917,4,Standard Class,Consumer,Colorado,Binders,8.736,4,0.7,-6.1152,2016-07-08
917,4,Standard Class,Consumer,Colorado,Chairs,662.88,3,0.2,74.574,2016-07-08
899,6,Standard Class,Corporate,Texas,Accessories,95.968,4,0.2,26.3912,2016-06-20
899,6,Standard Class,Corporate,Texas,Paper,10.368,2,0.2,3.6288,2016-06-20
345,5,Standard Class,Consumer,Illinois,Binders,5.104,4,0.8,-8.6768,2014-12-14
345,5,Standard Class,Consumer,Illinois,Fasteners,2.896,2,0.2,0.4706,2014-12-14
345,5,Standard Class,Consumer,Illinois,Accessories,35.016,3,0.2,-2.1885,2014-12-14
